               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.023863,            0.031744,                   0,             0.99218,             0.98924,             0.99435,             0.76249,            0.021001,            0.024615,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.024099,            0.031473,                   0,               0.988,             0.99362,             0.99434,             0.74541,            0.022228,             0.02505,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.025134,            0.032946,                   0,             0.98731,             0.99353,             0.99443,              0.7584,            0.020709,            0.024648,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.025316,            0.036356,                   0,             0.98598,             0.99291,              0.9944,             0.75349,            0.021334,             0.02484,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.024804,            0.031787,                   0,             0.98795,             0.98887,             0.99439,             0.75722,            0.020773,            0.024729,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.024118,            0.034222,                   0,             0.98731,             0.99318,             0.99444,             0.76708,            0.020299,            0.024576,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.024588,            0.034471,                   0,             0.98776,             0.99291,             0.99439,             0.75761,            0.020713,            0.024802,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.023713,            0.033649,                   0,             0.98797,             0.99291,             0.99439,             0.76409,            0.020462,            0.024628,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.024413,            0.033412,                   0,              0.9873,             0.99277,             0.99441,             0.75837,            0.020625,            0.024751,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.024055,            0.031141,                   0,             0.98795,             0.99291,             0.99444,             0.75676,            0.021024,            0.024813,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.023444,            0.031558,                   0,             0.98576,             0.99433,              0.9944,             0.76111,            0.020396,            0.024622,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.024184,             0.03115,                   0,             0.98733,             0.99448,             0.99435,             0.76839,             0.02008,            0.024413,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.023923,            0.033802,                   0,             0.98866,             0.98965,              0.9943,             0.76363,            0.020332,            0.024527,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.023468,            0.033656,                   0,             0.99077,             0.98971,              0.9943,             0.76516,             0.02028,            0.024451,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.023421,            0.033211,                   0,              0.9872,              0.9922,             0.99431,             0.76704,            0.020012,             0.02437,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.024159,            0.031448,                   0,             0.98895,              0.9922,              0.9943,             0.76753,            0.020073,            0.024434,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.023439,            0.032871,                   0,              0.9887,             0.99266,              0.9943,             0.76272,            0.020172,            0.024556,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.024168,            0.034723,                   0,             0.98639,             0.99362,              0.9943,             0.76339,            0.020113,            0.024584,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,             0.02374,            0.035295,                   0,             0.98662,             0.99356,             0.99428,             0.75911,            0.020238,            0.024692,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.024052,            0.032086,                   0,             0.98578,             0.99291,              0.9943,             0.75684,            0.020424,            0.024792,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.024934,            0.035314,                   0,             0.98523,             0.99321,             0.99432,             0.75934,             0.02028,            0.024643,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.023491,            0.033422,                   0,             0.98656,             0.99433,             0.99433,              0.7623,            0.020183,            0.024538,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,             0.02504,            0.033303,                   0,             0.98694,             0.99504,             0.99437,             0.76127,            0.020317,            0.024523,                   0,            0.000595,            0.000595,            0.000595
                 192,             0.02334,            0.031645,                   0,             0.98938,             0.99078,             0.99436,             0.76641,            0.020089,            0.024428,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.024478,            0.033739,                   0,             0.98937,             0.99035,             0.99439,              0.7639,            0.020138,            0.024416,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.023153,            0.031822,                   0,             0.98801,             0.99318,             0.99436,              0.7637,            0.020032,            0.024432,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.023358,            0.031759,                   0,             0.98941,             0.99078,             0.99436,             0.76537,            0.019968,            0.024395,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.023654,             0.03563,                   0,             0.98938,             0.99138,             0.99438,             0.76441,            0.020087,            0.024392,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.024151,            0.032395,                   0,             0.98938,             0.99101,             0.99436,             0.76524,            0.020155,            0.024414,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.023783,            0.032514,                   0,             0.99076,             0.98848,             0.99436,             0.76773,            0.019939,            0.024379,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.023887,            0.032469,                   0,             0.99079,             0.99166,             0.99439,              0.7683,            0.019831,            0.024319,                   0,            0.000199,            0.000199,            0.000199
